ROI,fv_001,fv_002,fv_003,fv_004,fv_005,fv_006,fv_007,fv_008,class
321_1,0.01322,0.067989,0.31508,0.25464,0.15392,0.1067,0.088448,0,2
322_1,0.014614,0.12973,0.4062,0.22577,0.091262,0.075157,0.057262,0,2
323_1,0.011212,0.068325,0.28907,0.24457,0.15767,0.13139,0.097758,0,2
324_1,0.0034894,0.035766,0.32858,0.36697,0.14219,0.072405,0.050596,0,2
325_1,0.002448,0.029376,0.2959,0.34945,0.17411,0.090881,0.057834,0,2
326_1,0.00054645,0.069126,0.3765,0.31612,0.13115,0.064208,0.04235,0,2
327_1,0.0016034,0.029663,0.31908,0.35596,0.15553,0.087386,0.050775,0,2
328_1,0.0013333,0.018667,0.30107,0.3464,0.18347,0.093333,0.055733,0,2
329_1,0.44212,0.39819,0.071059,0.041344,0.022997,0.011111,0.013178,0,2
330_1,0.42017,0.44287,0.066804,0.030952,0.019861,0.0087697,0.010575,0,2
331_1,0.42638,0.47053,0.054606,0.023731,0.010717,0.006124,0.0079102,0,2
332_1,0.40473,0.40109,0.078764,0.048773,0.028476,0.019388,0.018782,0,2
333_1,0.41386,0.4238,0.074096,0.033735,0.025301,0.015663,0.013554,0,2
334_1,0.43265,0.45371,0.054601,0.024113,0.013858,0.010255,0.010809,0,2
335_1,0.45577,0.37414,0.074776,0.042917,0.02238,0.016061,0.013955,0,2
336_1,0.41368,0.36565,0.084425,0.047162,0.032314,0.028821,0.027948,0,2
337_1,0.38768,0.37638,0.098185,0.044927,0.033918,0.027968,0.030943,0,2
338_1,0.3631,0.45803,0.07831,0.032676,0.022817,0.023944,0.021127,0,2
339_1,0.44474,0.39212,0.064516,0.037017,0.025383,0.016922,0.019302,0,2
340_1,0.42819,0.41995,0.065691,0.029787,0.019415,0.017819,0.019149,0,2
341_1,0.40507,0.47066,0.061491,0.024084,0.013067,0.013836,0.011786,0,2
342_1,0.4714,0.42744,0.053761,0.020392,0.012182,0.0076801,0.0071504,0,2
343_1,0.42906,0.43064,0.075422,0.030327,0.014241,0.012658,0.0076477,0,2
344_1,0.4036,0.45044,0.077692,0.032562,0.016852,0.010854,0.0079977,0,2
345_1,0.39863,0.46011,0.081784,0.027452,0.015442,0.0082928,0.0082928,0,2
346_1,0.39733,0.46216,0.07429,0.028659,0.015582,0.011964,0.010017,0,2
347_1,0.41883,0.38393,0.099904,0.038745,0.022414,0.020173,0.01601,0,2
348_1,0.40296,0.39343,0.10213,0.039409,0.024302,0.022332,0.015435,0,2
349_1,0.38825,0.44,0.095556,0.031746,0.019048,0.015873,0.0095238,0,2
350_1,0.43682,0.38639,0.08243,0.037419,0.023861,0.017625,0.015456,0,2
351_1,0.40234,0.40915,0.094252,0.037592,0.023699,0.018796,0.014165,0,2
352_1,0.3751,0.46098,0.086416,0.032136,0.018634,0.013503,0.013233,0,2
353_1,0.471,0.40015,0.061019,0.024458,0.018406,0.012355,0.012607,0,2
354_1,0.45673,0.4146,0.064335,0.021956,0.015828,0.013531,0.01302,0,2
355_1,0.44118,0.4179,0.065217,0.026854,0.020205,0.01509,0.013555,0,2
356_1,0.45408,0.42228,0.064615,0.021877,0.017044,0.0096668,0.01043,0,2
357_1,0.43448,0.40515,0.070175,0.033169,0.020285,0.018092,0.01864,0,2
358_1,0.45147,0.39255,0.067766,0.03083,0.021673,0.01862,0.017094,0,2
359_1,0.43221,0.37975,0.072086,0.038957,0.027301,0.024233,0.02546,0,2
360_1,0.45613,0.37793,0.069215,0.0362,0.023747,0.019114,0.017666,0,2
361_1,0.47416,0.39458,0.060133,0.026868,0.018168,0.013562,0.012538,0,2
362_1,0.48544,0.40245,0.058733,0.024515,0.013279,0.0076609,0.0079162,0,2
363_1,0.46282,0.37803,0.069296,0.030423,0.021408,0.019437,0.018592,0,2
364_1,0.51487,0.36883,0.060011,0.02496,0.013011,0.010887,0.0074349,0,2
365_1,0.51608,0.36219,0.059907,0.023083,0.015664,0.015664,0.0074196,0,2
366_1,0.52416,0.33547,0.052905,0.027217,0.020183,0.020489,0.019572,0,2
367_1,0.46407,0.3777,0.06671,0.025137,0.021592,0.020947,0.023848,0,2
368_1,0.42565,0.41361,0.074353,0.030102,0.015051,0.02047,0.020771,0,2
369_1,0.37335,0.48375,0.080312,0.024174,0.013967,0.012087,0.012356,0,2
370_1,0.51222,0.3787,0.056084,0.022125,0.016208,0.0084898,0.0061744,0,2
371_1,0.49517,0.37319,0.054692,0.028686,0.019571,0.016622,0.012064,0,2
372_1,0.44772,0.41576,0.065005,0.026002,0.016251,0.01598,0.013272,0,2
373_1,0.42591,0.4307,0.075552,0.025805,0.015696,0.013035,0.013301,0,2
374_1,0.49474,0.38555,0.053653,0.022917,0.012941,0.014829,0.015368,0,2
375_1,0.49109,0.38879,0.0589,0.021441,0.014725,0.0124,0.012658,0,2
376_1,0.48804,0.40229,0.059796,0.019338,0.010433,0.010941,0.0091603,0,2
377_1,0.47412,0.3777,0.062723,0.025746,0.018351,0.019721,0.021638,0,2
378_1,0.46514,0.36729,0.077475,0.028407,0.020947,0.017791,0.022956,0,2
379_1,0.44303,0.38976,0.073394,0.027819,0.023676,0.022196,0.020124,0,2
380_1,0.4503,0.40735,0.072123,0.026202,0.020529,0.012156,0.011345,0,2
381_1,0.44365,0.34736,0.078816,0.03923,0.026391,0.025678,0.038873,0,2
382_1,0.42167,0.35956,0.081157,0.038462,0.032463,0.030346,0.036344,0,2
383_1,0.42719,0.39328,0.079322,0.032698,0.029367,0.018771,0.019376,0,2
384_1,0.41929,0.4311,0.077088,0.026591,0.018802,0.015042,0.012087,0,2
385_1,0.37865,0.43615,0.089354,0.02831,0.027426,0.020053,0.020053,0,2
386_1,0.39319,0.41238,0.08483,0.03808,0.027864,0.021362,0.022291,0,2
387_1,0.45821,0.35038,0.081466,0.042183,0.023992,0.018191,0.025573,0,2
388_1,0.43035,0.34927,0.090882,0.043956,0.031482,0.025245,0.028809,0,2
389_1,0.4086,0.36904,0.092183,0.038617,0.02834,0.027717,0.035503,0,2
390_1,0.39902,0.3978,0.088909,0.036358,0.029025,0.023526,0.025359,0,2
391_1,0.39241,0.44102,0.079738,0.028946,0.0213,0.017204,0.019388,0,2
392_1,0.37329,0.47257,0.081006,0.028441,0.018537,0.012189,0.013966,0,2
393_1,0.45246,0.36477,0.081315,0.037471,0.028295,0.018098,0.017589,0,2
394_1,0.43368,0.37467,0.083029,0.035509,0.029243,0.022715,0.021149,0,2
395_1,0.41777,0.4027,0.085933,0.032258,0.026177,0.017715,0.017451,0,2
396_1,0.4063,0.43937,0.08294,0.027297,0.019685,0.012336,0.012073,0,2
397_1,0.51649,0.36197,0.053457,0.025532,0.019149,0.012766,0.010638,0,2
398_1,0.50307,0.3625,0.057349,0.028007,0.021072,0.016271,0.011736,0,2
399_1,0.45138,0.3848,0.065999,0.028285,0.026517,0.021803,0.021214,0,2
400_1,0.4342,0.36716,0.068281,0.032588,0.035071,0.031347,0.031347,0,2
401_1,0.43288,0.40011,0.06956,0.026157,0.026732,0.02357,0.020983,0,2
402_1,0.43462,0.42551,0.063505,0.025188,0.0209,0.015809,0.014469,0,2
403_1,0.39394,0.36633,0.091246,0.042088,0.03367,0.034343,0.038384,0,2
404_1,0.40899,0.40562,0.082022,0.031461,0.026404,0.021348,0.024157,0,2
405_1,0.4525,0.42921,0.061127,0.023022,0.01376,0.011643,0.0087325,0,2
406_1,0.39475,0.3977,0.09082,0.042623,0.027541,0.022295,0.024262,0,2
407_1,0.42045,0.43979,0.064752,0.02637,0.017287,0.016408,0.014943,0,2
408_1,0.37421,0.38987,0.096968,0.044319,0.027657,0.028657,0.038321,0,2
409_1,0.34811,0.45237,0.10276,0.037448,0.02127,0.020371,0.017675,0,2
410_1,0.4618,0.37619,0.07824,0.03451,0.019494,0.013435,0.016333,0,2
411_1,0.43404,0.41857,0.072855,0.026442,0.01744,0.015471,0.01519,0,2
412_1,0.40263,0.43145,0.0831,0.0277,0.020425,0.017348,0.017348,0,2
413_1,0.38379,0.464,0.076376,0.027922,0.018067,0.015056,0.014782,0,2
414_1,0.53912,0.36664,0.048799,0.018332,0.012652,0.0072295,0.0072295,0,2
415_1,0.50533,0.35902,0.054198,0.024123,0.02099,0.016291,0.02005,0,2
416_1,0.48512,0.37981,0.055718,0.022754,0.019545,0.018086,0.018961,0,2
417_1,0.46625,0.37645,0.066648,0.026546,0.025134,0.018639,0.020333,0,2
418_1,0.46028,0.3913,0.064144,0.026838,0.020129,0.020666,0.01664,0,2
419_1,0.44069,0.38835,0.068438,0.032206,0.027644,0.022813,0.01986,0,2
420_1,0.44202,0.40629,0.066915,0.026126,0.021061,0.018928,0.018662,0,2
421_1,0.39415,0.39065,0.095677,0.035283,0.032104,0.027018,0.025111,0,2
422_1,0.37942,0.40414,0.088531,0.046853,0.033055,0.025295,0.022708,0,2
423_1,0.38758,0.44323,0.076728,0.033446,0.02136,0.019112,0.01855,0,2
424_1,0.33743,0.42687,0.11189,0.044897,0.030165,0.024904,0.023851,0,2
425_1,0.42251,0.37194,0.090701,0.035237,0.028711,0.023817,0.02708,0,2
426_1,0.45603,0.35514,0.076828,0.0361,0.029003,0.023758,0.023141,0,2
427_1,0.44172,0.38871,0.075805,0.033058,0.023083,0.020519,0.017099,0,2
428_1,0.44995,0.37833,0.082801,0.032481,0.023429,0.018104,0.014909,0,2
429_1,0.45759,0.40069,0.078171,0.022334,0.017017,0.013294,0.010901,0,2
430_1,0.44955,0.41997,0.067089,0.023244,0.015055,0.013471,0.011622,0,2
431_1,0.55805,0.32644,0.057016,0.019793,0.012703,0.01034,0.015657,0,2
432_1,0.55321,0.34416,0.047387,0.021121,0.013268,0.008665,0.012185,0,2
433_1,0.51919,0.36904,0.055627,0.021375,0.013649,0.0090136,0.012104,0,2
434_1,0.37697,0.40327,0.10822,0.048436,0.025464,0.019928,0.017714,0,2
435_1,0.38281,0.41793,0.096036,0.039372,0.029263,0.019952,0.014632,0,2
436_1,0.41552,0.43364,0.075032,0.032859,0.019146,0.013454,0.010349,0,2
437_1,0.32013,0.42684,0.1203,0.048005,0.035859,0.025448,0.023424,0,2
438_1,0.37655,0.44068,0.09221,0.034957,0.023121,0.016515,0.015965,0,2
439_1,0.43146,0.37813,0.083158,0.041579,0.0232,0.017776,0.024706,0,2
440_1,0.40213,0.3424,0.10069,0.047217,0.048468,0.028768,0.030331,0,2
441_1,0.47051,0.37211,0.074421,0.028666,0.020121,0.015711,0.018467,0,2
442_1,0.36038,0.35522,0.13758,0.069742,0.03962,0.018996,0.018453,0,2
443_1,0.36735,0.36986,0.12105,0.060386,0.0383,0.020129,0.022924,0,2
444_1,0.41581,0.37254,0.093759,0.04466,0.033287,0.018031,0.021914,0,2
445_1,0.44702,0.4118,0.067521,0.032293,0.018948,0.011743,0.010675,0,2
446_1,0.46312,0.42997,0.0532,0.021074,0.014392,0.0095091,0.0087381,0,2
447_1,0.59043,0.30456,0.047554,0.019241,0.014843,0.010445,0.012919,0,2
448_1,0.40697,0.4164,0.095742,0.035153,0.022292,0.012575,0.01086,0,2
449_1,0.38181,0.44368,0.093337,0.037811,0.019302,0.013485,0.010576,0,2
450_1,0.35102,0.50014,0.08381,0.025034,0.01551,0.013605,0.010884,0,2
451_1,0.4842,0.35188,0.066703,0.036727,0.019444,0.019714,0.021334,0,2
452_2,0.46945,0.30123,0.13452,0.051295,0.022379,0.0085492,0.012572,0,3
453_2,0.57526,0.25097,0.090886,0.0315,0.014717,0.016525,0.020139,0,3
454_2,0.55162,0.24345,0.10168,0.034067,0.021226,0.019392,0.028564,0,3
455_2,0.47437,0.30076,0.13299,0.047716,0.021066,0.0083756,0.014721,0,3
456_2,0.65303,0.25985,0.047703,0.012553,0.0087873,0.007532,0.010545,0,3
457_2,0.66864,0.25997,0.041113,0.013786,0.0088626,0.0054161,0.0022157,0,3
458_2,0.69323,0.24354,0.03813,0.010578,0.0076261,0.0054121,0.001476,0,3
459_2,0.67405,0.24889,0.045544,0.014032,0.0086164,0.0051699,0.0036928,0,3
460_2,0.6468,0.26379,0.053448,0.016995,0.0083744,0.0068966,0.0036946,0,3
461_2,0.6671,0.23148,0.049921,0.017078,0.0084078,0.008145,0.017867,0,3
462_2,0.64333,0.2805,0.047326,0.014296,0.0069017,0.0046833,0.0029579,0,3
463_2,0.62881,0.2792,0.056534,0.016365,0.010662,0.0047111,0.0037193,0,3
464_2,0.59572,0.30271,0.05875,0.018173,0.013194,0.0067214,0.0047299,0,3
465_2,0.58404,0.31829,0.065692,0.015369,0.0096678,0.0032226,0.0037184,0,3
466_2,0.55331,0.33588,0.074531,0.017275,0.0098717,0.004689,0.0044423,0,3
467_2,0.51918,0.35046,0.09075,0.018802,0.0075207,0.0065179,0.0067686,0,3
468_2,0.64192,0.2798,0.047475,0.011869,0.0078283,0.004798,0.0063131,0,3
469_2,0.62143,0.30419,0.045813,0.012315,0.010099,0.0034483,0.0027094,0,3
470_2,0.58148,0.33136,0.056049,0.013086,0.0093827,0.0046914,0.0039506,0,3
471_2,0.55556,0.35827,0.057531,0.01358,0.0091358,0.002963,0.002963,0,3
472_2,0.53544,0.3633,0.066189,0.019264,0.0086441,0.0032107,0.0039516,0,3
473_2,0.52611,0.36404,0.078325,0.01601,0.0083744,0.0036946,0.0034483,0,3
474_2,0.4938,0.33648,0.1062,0.02928,0.0134,0.0091811,0.011663,0,3
475_2,0.56822,0.34296,0.055761,0.014557,0.0086356,0.0049346,0.0049346,0,3
476_2,0.53025,0.36552,0.066189,0.019511,0.0091381,0.0041986,0.0051865,0,3
477_2,0.54205,0.34007,0.083107,0.017263,0.0086313,0.0054254,0.0034525,0,3
478_2,0.49582,0.34094,0.092776,0.030165,0.014449,0.008872,0.016984,0,3
479_2,0.50658,0.37814,0.073292,0.018882,0.0091925,0.0067081,0.007205,0,3
480_2,0.6552,0.26862,0.043008,0.015729,0.0088474,0.0041779,0.0044237,0,3
481_2,0.6751,0.25319,0.041994,0.013016,0.009332,0.0027014,0.004666,0,3
482_2,0.6836,0.25479,0.038292,0.010309,0.0056456,0.0022091,0.0051546,0,3
483_2,0.6848,0.25686,0.037745,0.0083333,0.0056373,0.0026961,0.0039216,0,3
484_2,0.63771,0.26629,0.053554,0.019003,0.0083909,0.0056762,0.0093781,0,3
485_2,0.71379,0.22431,0.038128,0.012874,0.004209,0.0034662,0.0032186,0,3
486_2,0.65102,0.23702,0.047719,0.01914,0.011274,0.011274,0.022549,0,3
487_2,0.69273,0.22392,0.047102,0.014797,0.0091245,0.0054254,0.0069051,0,3
488_2,0.70187,0.20441,0.037487,0.017477,0.011145,0.0083587,0.01925,0,3
489_2,0.70012,0.22804,0.036162,0.015744,0.0098401,0.0056581,0.004428,0,3
490_2,0.65541,0.23766,0.051164,0.022512,0.014582,0.010744,0.0079304,0,3
491_2,0.69657,0.2451,0.035539,0.011029,0.0039216,0.0051471,0.0026961,0,3
492_2,0.69985,0.24076,0.033514,0.010843,0.0049285,0.0061607,0.0039428,0,3
493_2,0.67078,0.25518,0.042942,0.013327,0.0066634,0.0066634,0.0044423,0,3
494_2,0.61344,0.29283,0.055542,0.019836,0.0074386,0.0061989,0.0047111,0,3
495_2,0.53904,0.30606,0.09354,0.027688,0.016214,0.011225,0.006236,0,3
496_2,0.47358,0.34297,0.10992,0.038136,0.016451,0.011466,0.0074776,0,3
497_2,0.44001,0.3644,0.12791,0.03173,0.018096,0.0096678,0.0081805,0,3
498_2,0.66118,0.26855,0.036311,0.012017,0.0057471,0.004441,0.011755,0,3
499_2,0.66435,0.27293,0.033713,0.013882,0.0066931,0.0039663,0.0044621,0,3
500_2,0.65373,0.28571,0.035591,0.013841,0.0042017,0.0042017,0.0027187,0,3
501_2,0.48639,0.36832,0.094554,0.02698,0.011881,0.0064356,0.0054455,0,3
502_2,0.44123,0.38159,0.12348,0.031923,0.011631,0.0054442,0.0047018,0,3
503_2,0.6137,0.31606,0.047323,0.0097136,0.0059776,0.0032379,0.0039851,0,3
504_2,0.57819,0.33259,0.055266,0.018835,0.0076828,0.004461,0.002974,0,3
505_2,0.5592,0.32663,0.067014,0.020352,0.014644,0.007446,0.0047158,0,3
506_2,0.51293,0.35377,0.070914,0.020528,0.01093,0.010397,0.020528,0,3
507_2,0.67658,0.26868,0.021995,0.012247,0.0077481,0.0062484,0.0064984,0,3
508_2,0.70853,0.23667,0.027034,0.013025,0.0078643,0.0049152,0.0019661,0,3
509_2,0.72136,0.22912,0.025622,0.01084,0.0068983,0.0041882,0.0019709,0,3
510_2,0.72941,0.2137,0.030176,0.013604,0.0076676,0.0039575,0.001484,0,3
511_2,0.72236,0.21041,0.03511,0.014442,0.0089641,0.002988,0.0057271,0,3
512_2,0.73687,0.18723,0.030158,0.014577,0.0085449,0.0065343,0.016084,0,3
513_2,0.72593,0.213,0.031519,0.013051,0.0076336,0.0046787,0.0041862,0,3
514_2,0.59178,0.27738,0.070487,0.028651,0.01927,0.00786,0.0045639,0,3
515_2,0.54827,0.30866,0.084653,0.02896,0.014109,0.0091584,0.0061881,0,3
516_2,0.52748,0.33005,0.088489,0.024402,0.014543,0.010599,0.0044368,0,3
517_2,0.50192,0.34802,0.0863,0.021255,0.011012,0.012548,0.01895,0,3
518_2,0.69766,0.21354,0.035677,0.0125,0.0083333,0.0078125,0.024479,0,3
519_2,0.71618,0.23064,0.031127,0.010784,0.004902,0.0041667,0.0022059,0,3
520_2,0.71485,0.23098,0.031273,0.010589,0.0056636,0.0039399,0.0027087,0,3
521_2,0.67858,0.25783,0.040177,0.012324,0.0039438,0.0044368,0.0027114,0,3
522_2,0.6245,0.29703,0.047277,0.015099,0.0069307,0.0054455,0.0037129,0,3
523_2,0.55287,0.33391,0.069171,0.020154,0.0092063,0.0077134,0.0069669,0,3
524_2,0.52807,0.35643,0.069548,0.019871,0.010184,0.0089419,0.0069548,0,3
525_2,0.51668,0.36348,0.077835,0.017544,0.010378,0.0069187,0.0071658,0,3
526_2,0.47307,0.38173,0.080775,0.024912,0.011575,0.0090589,0.018873,0,3
527_2,0.67311,0.26084,0.032115,0.01201,0.0078329,0.0036554,0.010444,0,3
528_2,0.67951,0.26049,0.030123,0.010864,0.0091358,0.0039506,0.0059259,0,3
529_2,0.66675,0.27496,0.029267,0.013281,0.0063945,0.0046729,0.0046729,0,3
530_2,0.62438,0.30143,0.03907,0.015579,0.0081602,0.0051929,0.006182,0,3
531_2,0.57859,0.32481,0.053886,0.019369,0.0081947,0.0069531,0.0081947,0,3
532_2,0.54791,0.34806,0.064052,0.01713,0.010675,0.0069513,0.0052135,0,3
533_2,0.53187,0.36339,0.068676,0.016551,0.0081522,0.0056818,0.0056818,0,3
534_2,0.50384,0.37342,0.079931,0.022024,0.010641,0.0047018,0.0054442,0,3
535_2,0.63132,0.30872,0.031219,0.012389,0.0074331,0.0034688,0.0054509,0,3
536_2,0.61969,0.3154,0.034798,0.013327,0.007157,0.0051826,0.0044423,0,3
537_2,0.73692,0.21718,0.025173,0.0081441,0.005923,0.0039487,0.0027147,0,3
538_2,0.76263,0.19965,0.020951,0.0069017,0.0049298,0.0022184,0.0027114,0,3
539_2,0.75271,0.2108,0.02145,0.0041913,0.0054241,0.0024655,0.0029586,0,3
540_2,0.72856,0.22881,0.025478,0.0071044,0.0048996,0.0029397,0.0022048,0,3
541_2,0.72106,0.21846,0.034559,0.013577,0.0054308,0.0041965,0.0027154,0,3
542_2,0.71148,0.20525,0.039725,0.017061,0.010441,0.0078941,0.0081487,0,3
543_2,0.68562,0.22619,0.033133,0.0093921,0.0083486,0.0091312,0.028176,0,3
544_2,0.67015,0.24413,0.037245,0.010714,0.0076531,0.010969,0.019133,0,3
545_2,0.55576,0.28194,0.085079,0.032984,0.017801,0.013351,0.013089,0,3
546_2,0.57574,0.30372,0.06618,0.024912,0.012833,0.0085556,0.0080523,0,3
547_2,0.57139,0.29013,0.071139,0.018987,0.010127,0.011646,0.026582,0,3
548_2,0.63426,0.28553,0.036802,0.011675,0.010152,0.0091371,0.012437,0,3
549_2,0.64575,0.29051,0.035793,0.010787,0.0078451,0.006129,0.0031871,0,3
550_2,0.6573,0.27638,0.041174,0.0086292,0.0073964,0.004931,0.0041913,0,3
551_2,0.63576,0.29204,0.046241,0.01088,0.0064293,0.0054402,0.0032146,0,3
552_2,0.6001,0.29453,0.058455,0.018063,0.0097842,0.011039,0.0080281,0,3
553_2,0.5825,0.316,0.06,0.0175,0.0095,0.00925,0.00525,0,3
554_2,0.59352,0.30386,0.056787,0.019427,0.0087173,0.01071,0.0069738,0,3
555_2,0.58867,0.31847,0.061084,0.015025,0.0073892,0.0066502,0.0027094,0,3
556_2,0.56152,0.31844,0.074869,0.022461,0.0072373,0.0074869,0.007986,0,3
557_2,0.60129,0.3054,0.04653,0.012853,0.012596,0.0092545,0.012082,0,3
558_2,0.72653,0.208,0.030632,0.014328,0.0093874,0.0051877,0.0059289,0,3
559_2,0.73389,0.20217,0.032338,0.012836,0.0096273,0.0039496,0.0051839,0,3
560_2,0.73293,0.22032,0.030845,0.0085679,0.0031824,0.0022032,0.0019584,0,3
561_2,0.68354,0.25118,0.039464,0.0084388,0.0052122,0.0044676,0.0076942,0,3
562_2,0.70893,0.24318,0.026799,0.0091811,0.0044665,0.0027295,0.0047146,0,3
563_2,0.71975,0.2037,0.035309,0.018272,0.0091358,0.0079012,0.0059259,0,3
564_2,0.6981,0.22291,0.043446,0.014071,0.0096273,0.0069119,0.0049371,0,3
565_2,0.65094,0.25194,0.053952,0.017064,0.0095358,0.0095358,0.0070263,0,3
566_2,0.64251,0.27445,0.04398,0.016953,0.010811,0.0068796,0.0044226,0,3
567_2,0.63686,0.29725,0.037652,0.011395,0.0094129,0.0037156,0.0037156,0,3
568_2,0.61845,0.31578,0.042779,0.0089021,0.0076657,0.0032146,0.0032146,0,3
569_2,0.61531,0.31085,0.049471,0.012306,0.0063992,0.0034457,0.0022151,0,3
570_2,0.57638,0.33309,0.066913,0.011808,0.0061501,0.004182,0.001476,0,3
571_2,0.53737,0.35262,0.07698,0.018873,0.0074497,0.0022349,0.0044698,0,3
572_2,0.64002,0.28437,0.034623,0.011965,0.0056008,0.0066191,0.016802,0,3
573_2,0.64214,0.29559,0.038149,0.010583,0.0056608,0.0029535,0.0049225,0,3
574_2,0.51038,0.33992,0.10252,0.024209,0.011858,0.0081522,0.0029644,0,3
575_2,0.36993,0.40183,0.14458,0.033987,0.013856,0.0078431,0.027974,0,3
576_2,0.4949,0.35174,0.092908,0.022245,0.0091599,0.0078513,0.021199,0,3
577_2,0.42875,0.40297,0.11822,0.023544,0.013879,0.0086741,0.0039653,0,3
578_2,0.39441,0.42411,0.11905,0.02668,0.015354,0.011326,0.0090612,0,3
579_2,0.43837,0.40394,0.097766,0.020237,0.010512,0.01025,0.018922,0,3
580_2,0.41265,0.43702,0.10259,0.019299,0.0093956,0.010665,0.0083799,0,3
581_2,0.36965,0.45596,0.11456,0.022149,0.01222,0.011711,0.013747,0,3
582_2,0.68576,0.24212,0.03697,0.016662,0.0088519,0.0046863,0.0049466,0,3
583_2,0.67536,0.25676,0.039597,0.014511,0.0054107,0.0036891,0.0046729,0,3
584_2,0.64967,0.28218,0.042658,0.012258,0.0073547,0.0019613,0.0039225,0,3
585_2,0.58204,0.33284,0.052891,0.015252,0.0071341,0.00492,0.00492,0,3
586_2,0.57065,0.32524,0.057759,0.020575,0.013138,0.0059494,0.0066931,0,3
587_2,0.63699,0.28673,0.04366,0.017169,0.0078489,0.0046603,0.0029433,0,3
588_2,0.63605,0.28974,0.044085,0.016165,0.0078374,0.0036738,0.0024492,0,3
589_2,0.55346,0.32546,0.070114,0.024117,0.011188,0.0082049,0.007459,0,3
590_2,0.4435,0.39343,0.097586,0.032871,0.014638,0.010015,0.007961,0,3
591_2,0.60184,0.2958,0.059621,0.018424,0.010491,0.0081883,0.0056295,0,3
592_2,0.34687,0.43725,0.11161,0.032748,0.020435,0.018601,0.032486,0,3
593_2,0.36263,0.42399,0.12424,0.039141,0.025,0.011869,0.013131,0,3
594_2,0.38701,0.40249,0.11108,0.046158,0.023586,0.014202,0.01547,0,3
595_2,0.33123,0.44475,0.12235,0.046418,0.02775,0.014884,0.012614,0,3
596_2,0.30215,0.45746,0.13597,0.045322,0.020408,0.014842,0.023854,0,3
597_2,0.49328,0.36461,0.08213,0.031608,0.012444,0.010204,0.0057242,0,3
598_2,0.44486,0.39703,0.085347,0.032729,0.017623,0.01284,0.009567,0,3
599_2,0.40447,0.40422,0.11153,0.035315,0.020579,0.011941,0.011941,0,3
600_2,0.64028,0.27804,0.041593,0.01336,0.010083,0.0083186,0.0083186,0,3
601_2,0.60093,0.30952,0.044513,0.014752,0.009058,0.010352,0.01087,0,3
602_2,0.69676,0.238,0.033925,0.013831,0.0044363,0.0044363,0.0086117,0,3
603_2,0.68715,0.25215,0.03539,0.011551,0.0068813,0.0022118,0.0046695,0,3
604_2,0.57986,0.31291,0.054746,0.019588,0.013059,0.010799,0.0090407,0,3
605_2,0.59437,0.32289,0.0541,0.015912,0.0053856,0.0046512,0.0026928,0,3
606_2,0.58986,0.32738,0.052889,0.016405,0.0063663,0.0041626,0.0029383,0,3
607_2,0.57636,0.33309,0.059227,0.015908,0.0083211,0.0044053,0.0026921,0,3
608_2,0.54822,0.31387,0.077055,0.029448,0.015215,0.011288,0.004908,0,3
609_2,0.42914,0.37892,0.11238,0.035057,0.017653,0.015664,0.011188,0,3
610_2,0.47659,0.36254,0.085599,0.028953,0.018379,0.013595,0.01435,0,3
611_2,0.39079,0.42023,0.1072,0.032713,0.023402,0.015098,0.010569,0,3
612_2,0.51755,0.32556,0.076796,0.033187,0.018376,0.012891,0.015634,0,3
613_2,0.50063,0.33735,0.093805,0.03386,0.014046,0.011287,0.0090293,0,3
614_2,0.60964,0.26676,0.073421,0.027655,0.013705,0.005629,0.0031816,0,3
615_2,0.69413,0.22323,0.054768,0.013936,0.0066015,0.004401,0.002934,0,3
616_2,0.68281,0.23592,0.047184,0.01334,0.0098814,0.00667,0.0041996,0,3
617_2,0.54613,0.34846,0.055556,0.019841,0.014881,0.0076885,0.0074405,0,3
618_2,0.40472,0.42983,0.08938,0.029626,0.020336,0.013809,0.012302,0,3
619_2,0.32927,0.50249,0.10602,0.027377,0.015182,0.011946,0.0077153,0,3
620_2,0.2565,0.53158,0.14187,0.030056,0.017066,0.012481,0.010443,0,3
621_2,0.66813,0.24974,0.045572,0.015448,0.0072091,0.0048919,0.0090113,0,3
622_2,0.6365,0.28063,0.045755,0.014997,0.010676,0.006609,0.0048297,0,3
623_2,0.5125,0.38087,0.057908,0.019643,0.01352,0.0079082,0.0076531,0,3
624_2,0.39979,0.43867,0.085369,0.030208,0.01576,0.014447,0.01576,0,3
625_2,0.54295,0.33909,0.067869,0.023792,0.01127,0.0077636,0.0072627,0,3
626_2,0.62497,0.29345,0.045584,0.013727,0.004662,0.005957,0.011655,0,3
627_2,0.61797,0.31058,0.043457,0.014486,0.0051559,0.0056469,0.0027007,0,3
628_2,0.66245,0.24361,0.045222,0.021265,0.0091521,0.007537,0.010767,0,3
629_2,0.70501,0.2088,0.04095,0.018453,0.011628,0.0060667,0.0091001,0,3
630_2,0.74747,0.1706,0.035001,0.015556,0.010111,0.0080373,0.013223,0,3
631_2,0.65816,0.25456,0.048723,0.01407,0.009901,0.0062533,0.0083377,0,3
632_2,0.72981,0.20277,0.036981,0.01434,0.0075472,0.005283,0.0032704,0,3
633_2,0.79364,0.15349,0.031824,0.012729,0.0046512,0.0029376,0.00073439,0,3
634_2,0.79354,0.15118,0.017361,0.0074786,0.0061432,0.0064103,0.017895,0,3
635_2,0.7548,0.19331,0.029021,0.010084,0.0068864,0.0036891,0.0022135,0,3
